shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
OL10050,-12.377506,130.882127,130030,16.974
OL10050,-12.377450,130.882145,130031,16.981
OL10050,-12.376987,130.882285,130032,17.034
OL10050,-12.375964,130.882615,130033,17.153
OL10050,-12.375941,130.882621,130034,17.156
OL10050,-12.375842,130.882651,130035,17.167
OL10050,-12.375740,130.882688,130036,17.179
OL10050,-12.375723,130.882692,130037,17.181
OL10050,-12.375739,130.882826,130038,17.196
OL10050,-12.375755,130.882885,130039,17.202
OL10050,-12.375866,130.883261,130040,17.245
OL10050,-12.376071,130.883962,130041,17.325
OL10050,-12.376190,130.884357,130042,17.369
OL10050,-12.376222,130.884466,130043,17.382
OL10050,-12.376327,130.884785,130044,17.419
OL10050,-12.376407,130.885043,130045,17.448
OL10050,-12.376506,130.885366,130046,17.485
OL10050,-12.376537,130.885463,130047,17.496
OL10050,-12.376612,130.885694,130048,17.522
OL10050,-12.376682,130.885934,130049,17.549
OL10050,-12.376795,130.886286,130050,17.590
OL10050,-12.376837,130.886433,130051,17.606
OL10050,-12.376860,130.886526,130052,17.617
OL10050,-12.376874,130.886599,130053,17.625
OL10050,-12.376876,130.886623,130054,17.628
OL10050,-12.376884,130.886679,130055,17.634
OL10050,-12.376945,130.887102,130056,17.680
OL10050,-12.377022,130.887653,130057,17.741
OL10050,-12.377107,130.888255,130058,17.807
OL10050,-12.377189,130.888902,130059,17.878
OL10050,-12.377278,130.889605,130060,17.955
OL10050,-12.377300,130.889781,130061,17.974
OL10050,-12.377362,130.890102,130062,18.010
OL10050,-12.377385,130.890164,130063,18.017
OL10050,-12.377408,130.890224,130064,18.024
OL10050,-12.377427,130.890317,130065,18.034
OL10050,-12.377417,130.890417,130066,18.045
OL10050,-12.377354,130.890561,130067,18.062
OL10050,-12.377323,130.890590,130068,18.067
OL10050,-12.377297,130.890624,130069,18.072
OL10050,-12.377278,130.890663,130070,18.076
OL10050,-12.377265,130.890708,130071,18.082
OL10050,-12.377260,130.890756,130072,18.087
OL10050,-12.377265,130.890803,130073,18.092
OL10050,-12.377278,130.890848,130074,18.097
OL10050,-12.377300,130.890890,130075,18.102
OL10050,-12.377329,130.890927,130076,18.107
OL10050,-12.377355,130.890950,130077,18.111
OL10050,-12.377384,130.890970,130078,18.115
OL10050,-12.377471,130.891249,130079,18.147
OL10050,-12.377485,130.891364,130080,18.159
OL10050,-12.377494,130.891436,130081,18.167
OL10050,-12.377498,130.891677,130082,18.194
OL10050,-12.377509,130.892014,130083,18.230
OL10050,-12.377539,130.892407,130084,18.273
OL10050,-12.377602,130.893035,130085,18.342
OL10050,-12.377690,130.893680,130086,18.413
OL10050,-12.377752,130.893997,130087,18.448
OL10050,-12.377844,130.894376,130088,18.490
OL10050,-12.377925,130.894632,130089,18.519
OL10050,-12.378049,130.894950,130090,18.557
OL10050,-12.378094,130.895047,130091,18.568
OL10050,-12.378128,130.895129,130092,18.578
OL10050,-12.378137,130.895152,130093,18.581
OL10050,-12.378174,130.895239,130094,18.591
OL10050,-12.378292,130.895490,130095,18.621
OL10050,-12.378485,130.895840,130096,18.665
OL10050,-12.378720,130.896184,130097,18.710
OL10050,-12.378911,130.896442,130098,18.745
OL10050,-12.379538,130.897273,130099,18.860
OL10050,-12.380132,130.898033,130100,18.965
OL10050,-12.382043,130.900490,130101,19.306
OL10050,-12.382973,130.901692,130102,19.472
OL10050,-12.385249,130.904639,130103,19.880
OL10050,-12.385304,130.904713,130104,19.890
OL10050,-12.385485,130.904951,130105,19.923
OL10050,-12.385647,130.905166,130106,19.952
OL10050,-12.385757,130.905308,130107,19.972
OL10050,-12.386351,130.906090,130108,20.079
OL10050,-12.386994,130.906925,130109,20.195
OL10050,-12.387198,130.907190,130110,20.231
OL10050,-12.388007,130.908231,130111,20.375
OL10050,-12.388083,130.908330,130112,20.389
OL10050,-12.388924,130.909424,130113,20.540
OL10050,-12.389691,130.910414,130114,20.677
OL10050,-12.390198,130.911059,130115,20.767
OL10050,-12.390408,130.911324,130116,20.804
OL10050,-12.390584,130.911562,130117,20.836
OL10050,-12.391115,130.912297,130118,20.936
OL10050,-12.391529,130.912941,130119,21.019
OL10050,-12.391741,130.913255,130120,21.061
OL10050,-12.392030,130.913901,130121,21.138
OL10050,-12.392433,130.915106,130122,21.276
OL10050,-12.393151,130.917413,130123,21.540
OL10050,-12.393321,130.917796,130124,21.585
OL10050,-12.393533,130.918145,130125,21.630
OL10050,-12.393879,130.918587,130126,21.691
OL10050,-12.394259,130.918984,130127,21.752
OL10050,-12.394576,130.919247,130128,21.797
OL10050,-12.395002,130.919525,130129,21.853
OL10050,-12.396098,130.920135,130130,21.991
OL10050,-12.396247,130.920232,130131,22.011
OL10050,-12.398774,130.921776,130132,22.337
OL10050,-12.398893,130.921849,130133,22.352
OL10050,-12.398968,130.921725,130134,22.368
OL10050,-12.399058,130.921569,130135,22.388
OL10050,-12.399234,130.921265,130136,22.426
OL10050,-12.399454,130.920882,130137,22.474
OL10050,-12.399564,130.920693,130138,22.498
OL10050,-12.399773,130.920331,130139,22.544
OL10050,-12.399980,130.919987,130140,22.588
OL10050,-12.400130,130.919674,130141,22.625
OL10050,-12.400216,130.919456,130142,22.651
OL10050,-12.400297,130.919218,130143,22.678
OL10050,-12.400357,130.918937,130144,22.710
OL10050,-12.400426,130.918616,130145,22.745
OL10050,-12.400442,130.918534,130146,22.755
OL10050,-12.400501,130.918258,130147,22.785
OL10050,-12.400520,130.918181,130148,22.794
OL10050,-12.400544,130.918078,130149,22.805
OL10050,-12.400619,130.917823,130150,22.834
OL10050,-12.400685,130.917631,130151,22.857
OL10050,-12.400776,130.917402,130152,22.883
OL10050,-12.400802,130.917348,130153,22.890
OL10050,-12.400902,130.917141,130154,22.915
OL10050,-12.401065,130.916879,130155,22.949
OL10050,-12.401095,130.916837,130156,22.954
OL10050,-12.401280,130.916577,130157,22.989
OL10050,-12.401513,130.916245,130158,23.034
OL10050,-12.401578,130.916154,130159,23.046
OL10050,-12.401783,130.915865,130160,23.085
OL10050,-12.401783,130.915865,140001,23.085
OL10050,-12.401922,130.915668,140002,23.111
OL10050,-12.402005,130.915552,140003,23.127
OL10050,-12.402114,130.915394,140004,23.148
OL10050,-12.402277,130.915180,140005,23.177
OL10050,-12.402725,130.914582,140006,23.259
OL10050,-12.402840,130.914447,140007,23.278
OL10050,-12.402948,130.914345,140008,23.295
OL10050,-12.403186,130.914156,140009,23.328
OL10050,-12.403413,130.914028,140010,23.357
OL10050,-12.403776,130.913805,140011,23.404
OL10050,-12.404175,130.913565,140012,23.455
OL10050,-12.404371,130.913537,140013,23.477
OL10050,-12.404491,130.913519,140014,23.490
OL10050,-12.404552,130.913513,140015,23.497
OL10050,-12.404584,130.913510,140016,23.501
OL10050,-12.404675,130.913514,140017,23.511
OL10050,-12.405118,130.914272,140018,23.607
OL10050,-12.405557,130.915030,140019,23.702
OL10050,-12.406159,130.916067,140020,23.833
OL10050,-12.406256,130.916242,140021,23.855
OL10050,-12.406330,130.916369,140022,23.871
OL10050,-12.406395,130.916481,140023,23.885
OL10050,-12.407759,130.918854,140024,24.184
OL10050,-12.407845,130.919004,140025,24.203
OL10050,-12.407923,130.919135,140026,24.220
OL10050,-12.408234,130.919653,140027,24.286
OL10050,-12.409939,130.922565,140028,24.654
OL10050,-12.409952,130.922589,140029,24.657
OL10050,-12.409996,130.922675,140030,24.668
OL10050,-12.409992,130.922789,140031,24.680
OL10050,-12.409988,130.922852,140032,24.687
OL10050,-12.409965,130.922883,140033,24.692
OL10050,-12.409958,130.922903,140034,24.694
OL10050,-12.409940,130.922954,140035,24.700
OL10050,-12.409939,130.923030,140036,24.708
OL10050,-12.409959,130.923103,140037,24.716
OL10050,-12.410000,130.923165,140038,24.724
OL10050,-12.410032,130.923195,140039,24.729
OL10050,-12.410275,130.923511,140040,24.773
OL10050,-12.410763,130.924140,140041,24.860
OL10050,-12.411090,130.924680,140042,24.929
OL10050,-12.411709,130.925760,140043,25.065
OL10050,-12.412630,130.927272,140044,25.258
OL10050,-12.412698,130.927388,140045,25.273
OL10050,-12.413968,130.929439,140046,25.536
OL10050,-12.415944,130.932558,140047,25.940
OL10050,-12.416930,130.934123,140048,26.142
OL10050,-12.417898,130.935704,140049,26.345
OL10050,-12.419037,130.937599,140050,26.586
OL10050,-12.419580,130.938527,140051,26.704
OL10050,-12.419931,130.939191,140052,26.786
OL10050,-12.420063,130.939439,140053,26.816
OL10050,-12.420320,130.939925,140054,26.876
OL10050,-12.420588,130.940396,140055,26.936
OL10050,-12.420715,130.940621,140056,26.964
OL10050,-12.420848,130.940842,140057,26.992
OL10050,-12.421115,130.941260,140058,27.046
OL10050,-12.421447,130.941730,140059,27.109
OL10050,-12.421859,130.942277,140060,27.184
OL10050,-12.422801,130.943431,140061,27.347
OL10050,-12.423923,130.944798,140062,27.541
OL10050,-12.425293,130.946462,140063,27.777
OL10050,-12.426620,130.948128,140064,28.010
OL10050,-12.428178,130.950027,140065,28.279
OL10050,-12.428636,130.950585,140066,28.358
OL10050,-12.428857,130.950857,140067,28.397
OL10050,-12.428969,130.950996,140068,28.416
OL10050,-12.429295,130.951391,140069,28.472
OL10050,-12.429466,130.951602,140070,28.502
OL10050,-12.429636,130.951813,140071,28.532
OL10050,-12.429762,130.952002,140072,28.556
OL10050,-12.429907,130.952221,140073,28.585
OL10050,-12.430069,130.952405,140074,28.612
OL10050,-12.430235,130.952558,140075,28.637
OL10050,-12.430405,130.952689,140076,28.660
OL10050,-12.430567,130.952797,140077,28.682
OL10050,-12.430759,130.952927,140078,28.707
OL10050,-12.430835,130.952968,140079,28.717
OL10050,-12.430954,130.953033,140080,28.732
OL10050,-12.431137,130.953119,140081,28.754
OL10050,-12.431329,130.953190,140082,28.777
OL10050,-12.431498,130.953233,140083,28.796
OL10050,-12.431669,130.953263,140084,28.815
OL10050,-12.431835,130.953284,140085,28.834
OL10050,-12.432007,130.953291,140086,28.853
OL10050,-12.432444,130.953287,140087,28.901
OL10050,-12.432880,130.953273,140088,28.949
OL10050,-12.433226,130.953275,140089,28.988
OL10050,-12.434313,130.953280,140090,29.108
OL10050,-12.434546,130.953281,140091,29.134
OL10050,-12.436672,130.953290,140092,29.369
OL10050,-12.439142,130.953302,140093,29.642
OL10050,-12.441612,130.953315,140094,29.916
OL10050,-12.442129,130.953330,140095,29.973
OL10050,-12.442634,130.953329,140096,30.029
OL10050,-12.442957,130.953301,140097,30.065
OL10050,-12.443305,130.953214,140098,30.104
OL10050,-12.443673,130.953096,140099,30.147
OL10050,-12.444093,130.952891,140100,30.198
OL10050,-12.444194,130.952831,140101,30.211
OL10050,-12.444371,130.952823,140102,30.231
OL10050,-12.444490,130.952845,140103,30.244
OL10050,-12.444600,130.952895,140104,30.258
OL10050,-12.444812,130.953088,140105,30.289
OL10050,-12.445091,130.953387,140106,30.334
OL10050,-12.445336,130.953772,140107,30.384
OL10050,-12.446236,130.954973,140108,30.548
OL10050,-12.447871,130.957042,140109,30.837
OL10050,-12.448856,130.958288,140110,31.011
OL10050,-12.449133,130.958639,140111,31.060
OL10050,-12.450799,130.960714,140112,31.351
OL10050,-12.452780,130.963205,140113,31.699
OL10050,-12.452784,130.963209,140114,31.700
OL10050,-12.453836,130.964499,140115,31.882
OL10050,-12.454287,130.965079,140116,31.963
OL10050,-12.455007,130.965960,140117,32.087
OL10050,-12.456382,130.967627,140118,32.324
OL10050,-12.456594,130.967867,140119,32.359
OL10050,-12.457683,130.969196,140120,32.547
OL10050,-12.458473,130.970167,140121,32.684
OL10050,-12.458642,130.970378,140122,32.714
OL10050,-12.458707,130.970455,140123,32.725
OL10050,-12.458767,130.970527,140124,32.735
OL10050,-12.459285,130.971148,140125,32.824
OL10050,-12.459354,130.971231,140126,32.835
OL10050,-12.459515,130.971424,140127,32.863
OL10050,-12.459899,130.971893,140128,32.929
OL10050,-12.460409,130.972475,140129,33.014
OL10050,-12.460836,130.972926,140130,33.082
OL10050,-12.460981,130.973076,140131,33.105
OL10050,-12.461164,130.973254,140132,33.133
OL10050,-12.461372,130.973446,140133,33.164
OL10050,-12.461543,130.973600,140134,33.189
OL10050,-12.461817,130.973837,140135,33.229
OL10050,-12.461980,130.973973,140136,33.252
OL10050,-12.462388,130.974324,140137,33.312
OL10050,-12.462488,130.974424,140138,33.327
OL10050,-12.462578,130.974513,140139,33.341
OL10050,-12.462648,130.974587,140140,33.352
OL10050,-12.462762,130.974713,140141,33.371
OL10050,-12.462912,130.974904,140142,33.398
OL10050,-12.463000,130.975024,140143,33.414
OL10050,-12.463103,130.975165,140144,33.433
OL10050,-12.463168,130.975271,140145,33.446
OL10050,-12.463249,130.975406,140146,33.464
OL10050,-12.463331,130.975559,140147,33.483
OL10050,-12.463415,130.975724,140148,33.503
OL10050,-12.463481,130.975871,140149,33.520
OL10050,-12.463566,130.976083,140150,33.545
OL10050,-12.463723,130.976486,140151,33.592
OL10050,-12.463873,130.976864,140152,33.637
OL10050,-12.463939,130.976996,140153,33.653
OL10050,-12.463995,130.977101,140154,33.666
OL10050,-12.464041,130.977176,140155,33.675
OL10050,-12.464117,130.977287,140156,33.690
OL10050,-12.464193,130.977392,140157,33.704
OL10050,-12.464287,130.977502,140158,33.720
OL10050,-12.464349,130.977570,140159,33.730
OL10050,-12.464463,130.977683,140160,33.748
OL10050,-12.464574,130.977786,140161,33.764
OL10050,-12.464714,130.977892,140162,33.783
OL10050,-12.464843,130.977977,140163,33.800
OL10050,-12.464960,130.978049,140164,33.816
OL10050,-12.465120,130.978131,140165,33.836
OL10050,-12.465257,130.978190,140166,33.852
OL10050,-12.465391,130.978246,140167,33.868
OL10050,-12.465503,130.978276,140168,33.881
OL10050,-12.465667,130.978318,140169,33.900
OL10050,-12.465806,130.978343,140170,33.915
OL10050,-12.465975,130.978366,140171,33.934
OL10050,-12.466006,130.978367,140172,33.937
OL10050,-12.466121,130.978371,140173,33.950
OL10050,-12.466218,130.978375,140174,33.961
OL10050,-12.466852,130.978393,140175,34.031
OL10050,-12.467151,130.978405,140176,34.064
OL10050,-12.467294,130.978414,140177,34.080
OL10050,-12.467415,130.978423,140178,34.093
OL10050,-12.467536,130.978442,140179,34.107
OL10050,-12.467649,130.978469,140180,34.120
OL10050,-12.467753,130.978499,140181,34.132
OL10050,-12.467867,130.978538,140182,34.145
OL10050,-12.468008,130.978596,140183,34.162
OL10050,-12.468141,130.978666,140184,34.178
OL10050,-12.468239,130.978723,140185,34.191
OL10050,-12.468378,130.978817,140186,34.209
OL10050,-12.468524,130.978938,140187,34.230
OL10050,-12.468667,130.979065,140188,34.251
OL10050,-12.469141,130.979491,140189,34.321
OL10050,-12.469350,130.979677,140190,34.352
OL10050,-12.469908,130.980175,140191,34.434
OL10050,-12.470559,130.980758,140192,34.530
OL10050,-12.470590,130.980790,140193,34.535
OL10050,-12.470621,130.980822,140194,34.539
OL10050,-12.470700,130.980894,140195,34.551
OL10050,-12.470898,130.981061,140196,34.580
OL10050,-12.471862,130.981938,140197,34.723
OL10050,-12.471862,130.981938,150001,34.723
OL10050,-12.472876,130.982861,150002,34.873
OL10050,-12.472940,130.982919,150003,34.883
OL10050,-12.472958,130.982935,150004,34.886
OL10050,-12.473056,130.983034,150005,34.901
OL10050,-12.473125,130.983099,150006,34.911
OL10050,-12.473210,130.983175,150007,34.924
OL10050,-12.473330,130.983277,150008,34.941
OL10050,-12.475694,130.985296,150009,35.282
OL10050,-12.475983,130.985548,150010,35.325
OL10050,-12.476030,130.985588,150011,35.331
OL10050,-12.476203,130.985744,150012,35.357
OL10050,-12.476622,130.986140,150013,35.420
OL10050,-12.477489,130.986905,150014,35.547
OL10050,-12.477587,130.986992,150015,35.562
OL10050,-12.477659,130.986864,150016,35.578
OL10050,-12.477696,130.986810,150017,35.585
OL10050,-12.477779,130.986690,150018,35.601
OL10050,-12.477882,130.986535,150019,35.621
OL10050,-12.478022,130.986343,150020,35.647
OL10050,-12.478071,130.986281,150021,35.656
OL10050,-12.478105,130.986231,150022,35.662
OL10050,-12.478193,130.986304,150023,35.675
OL10050,-12.478282,130.986382,150024,35.688
OL10050,-12.478307,130.986419,150025,35.693
OL10050,-12.478314,130.986429,150026,35.694
OL10050,-12.478316,130.986461,150027,35.698
OL10050,-12.478269,130.986540,150028,35.708
OL10050,-12.478258,130.986559,150029,35.710
OL10050,-12.478228,130.986605,150030,35.716
OL10050,-12.478189,130.986663,150031,35.724
OL10050,-12.478182,130.986722,150032,35.730
OL10050,-12.478197,130.986791,150033,35.738
OL10050,-12.478226,130.986850,150034,35.745
OL10050,-12.478322,130.986947,150035,35.760
OL10050,-12.478470,130.987088,150036,35.782
OL10050,-12.478807,130.987409,150037,35.834
OL10050,-12.478874,130.987451,150038,35.842
OL10050,-12.478931,130.987457,150039,35.849
OL10050,-12.478980,130.987451,150040,35.854
OL10050,-12.479022,130.987418,150041,35.860
OL10050,-12.479120,130.987287,150042,35.878
OL10050,-12.479138,130.987239,150043,35.883
OL10050,-12.479128,130.987187,150044,35.889
OL10050,-12.479108,130.987125,150045,35.896
OL10050,-12.479075,130.987085,150046,35.902
OL10050,-12.479035,130.987049,150047,35.908
OL10050,-12.478865,130.986897,150048,35.933
OL10050,-12.478865,130.986897,160001,35.933
OL10050,-12.478482,130.986555,160002,35.989
OL10050,-12.478425,130.986462,160003,36.001
OL10050,-12.478415,130.986427,160004,36.005
OL10050,-12.478356,130.986331,160005,36.017
OL10050,-12.478240,130.986226,160006,36.035
OL10050,-12.478158,130.986156,160007,36.047
OL10050,-12.478092,130.986164,160008,36.054
OL10050,-12.477990,130.986232,160009,36.067
OL10050,-12.477966,130.986264,160010,36.072
OL10050,-12.477917,130.986278,160011,36.077
OL10050,-12.477864,130.986333,160012,36.086
OL10050,-12.477723,130.986524,160013,36.112
OL10050,-12.477684,130.986561,160014,36.118
OL10050,-12.477647,130.986588,160015,36.123
OL10050,-12.477557,130.986638,160016,36.134
OL10050,-12.477511,130.986651,160017,36.139
OL10050,-12.477465,130.986652,160018,36.144
OL10050,-12.477403,130.986638,160019,36.151
OL10050,-12.476275,130.985625,160020,36.318
OL10050,-12.476085,130.985467,160021,36.345
OL10050,-12.475955,130.985359,160022,36.363
OL10050,-12.475663,130.985106,160023,36.406
OL10050,-12.474658,130.984170,160024,36.556
OL10050,-12.474012,130.983589,160025,36.652
OL10050,-12.474012,130.983589,170001,36.652
OL10050,-12.473785,130.983386,170002,36.685
OL10050,-12.473436,130.983078,170003,36.736
OL10050,-12.473424,130.983067,170004,36.738
OL10050,-12.473275,130.982934,170005,36.760
OL10050,-12.473222,130.982887,170006,36.768
OL10050,-12.473159,130.982826,170007,36.777
OL10050,-12.473079,130.982752,170008,36.789
OL10050,-12.473028,130.982706,170009,36.797
OL10050,-12.471018,130.980892,170010,37.094
OL10050,-12.470933,130.980816,170011,37.107
OL10050,-12.470848,130.980739,170012,37.119
OL10050,-12.470768,130.980661,170013,37.131
OL10050,-12.470391,130.980314,170014,37.188
OL10050,-12.469951,130.979919,170015,37.252
OL10050,-12.469287,130.979334,170016,37.350
OL10050,-12.468799,130.978899,170017,37.422
OL10050,-12.468279,130.978436,170018,37.498
OL10050,-12.467776,130.977939,170019,37.576
OL10050,-12.467548,130.977682,170020,37.613
OL10050,-12.467461,130.977571,170021,37.629
OL10050,-12.467352,130.977422,170022,37.649
OL10050,-12.467248,130.977267,170023,37.669
OL10050,-12.467147,130.977110,170024,37.690
OL10050,-12.467003,130.976853,170025,37.722
OL10050,-12.466846,130.976559,170026,37.758
OL10050,-12.466684,130.976252,170027,37.796
OL10050,-12.466574,130.976059,170028,37.820
OL10050,-12.466453,130.975879,170029,37.844
OL10050,-12.466324,130.975715,170030,37.867
OL10050,-12.466248,130.975628,170031,37.880
OL10050,-12.466085,130.975467,170032,37.905
OL10050,-12.466000,130.975394,170033,37.917
OL10050,-12.465892,130.975307,170034,37.932
OL10050,-12.465791,130.975233,170035,37.946
OL10050,-12.465575,130.975096,170036,37.974
OL10050,-12.465477,130.975047,170037,37.986
OL10050,-12.465380,130.974997,170038,37.998
OL10050,-12.465202,130.974925,170039,38.019
OL10050,-12.465096,130.974889,170040,38.032
OL10050,-12.464964,130.974846,170041,38.047
OL10050,-12.464796,130.974795,170042,38.067
OL10050,-12.464297,130.974657,170043,38.124
OL10050,-12.464096,130.974599,170044,38.147
OL10050,-12.463470,130.974420,170045,38.219
OL10050,-12.463326,130.974375,170046,38.236
OL10050,-12.463125,130.974306,170047,38.259
OL10050,-12.462981,130.974250,170048,38.276
OL10050,-12.462644,130.974070,170049,38.318
OL10050,-12.462483,130.973979,170050,38.339
OL10050,-12.462370,130.973901,170051,38.354
OL10050,-12.462195,130.973777,170052,38.377
OL10050,-12.461660,130.973325,170053,38.454
OL10050,-12.461035,130.972740,170054,38.548
OL10050,-12.460576,130.972269,170055,38.620
OL10050,-12.460126,130.971742,170056,38.696
OL10050,-12.459726,130.971275,170057,38.764
OL10050,-12.458981,130.970376,170058,38.891
OL10050,-12.458851,130.970221,170059,38.913
OL10050,-12.458667,130.969992,170060,38.946
OL10050,-12.456597,130.967435,170061,39.306
OL10050,-12.454750,130.965194,170062,39.624
OL10050,-12.454051,130.964322,170063,39.746
OL10050,-12.451265,130.960787,170064,40.239
OL10050,-12.449138,130.958039,170065,40.619
OL10050,-12.446550,130.954802,170066,41.073
OL10050,-12.446263,130.954440,170067,41.124
OL10050,-12.445854,130.953893,170068,41.198
OL10050,-12.445264,130.953074,170069,41.309
OL10050,-12.444830,130.952442,170070,41.393
OL10050,-12.444535,130.951913,170071,41.459
OL10050,-12.444107,130.951052,170072,41.564
OL10050,-12.443973,130.950711,170073,41.604
OL10050,-12.443891,130.950497,170074,41.629
OL10050,-12.443447,130.949306,170075,41.767
OL10050,-12.442159,130.945830,170076,42.171
OL10050,-12.441960,130.945267,170077,42.236
OL10050,-12.438164,130.935048,170078,43.424
OL10050,-12.437996,130.934621,170079,43.474
OL10050,-12.437958,130.934525,170080,43.485
OL10050,-12.437935,130.934465,170081,43.492
OL10050,-12.437930,130.934452,170082,43.494
OL10050,-12.437923,130.934431,170083,43.496
OL10050,-12.437827,130.934178,170084,43.526
OL10050,-12.436984,130.931909,170085,43.789
OL10050,-12.436680,130.931101,170086,43.884
OL10050,-12.436144,130.929769,170087,44.040
OL10050,-12.435593,130.928525,170088,44.189
OL10050,-12.435064,130.927319,170089,44.332
OL10050,-12.434571,130.926062,170090,44.479
OL10050,-12.434237,130.925238,170091,44.576
OL10050,-12.433945,130.924445,170092,44.668
OL10050,-12.433647,130.923634,170093,44.763
OL10050,-12.433611,130.923535,170094,44.774
OL10050,-12.433563,130.923406,170095,44.789
OL10050,-12.433445,130.923083,170096,44.827
OL10050,-12.433282,130.922640,170097,44.878
OL10050,-12.432818,130.921395,170098,45.023
OL10050,-12.432818,130.921395,180001,45.023
OL10050,-12.432813,130.921381,180002,45.024
OL10050,-12.432385,130.920234,180003,45.158
OL10050,-12.432222,130.919798,180004,45.209
OL10050,-12.431431,130.917674,180005,45.456
OL10050,-12.429511,130.912508,180006,46.056
OL10050,-12.429497,130.912469,180007,46.061
OL10050,-12.429456,130.912360,180008,46.073
OL10050,-12.427997,130.908521,180009,46.521
OL10050,-12.427748,130.907806,180010,46.603
OL10050,-12.427717,130.907714,180011,46.614
OL10050,-12.427680,130.907598,180012,46.627
OL10050,-12.427615,130.907401,180013,46.650
OL10050,-12.427603,130.907362,180014,46.654
OL10050,-12.427393,130.906649,180015,46.735
OL10050,-12.427254,130.906183,180016,46.788
OL10050,-12.426855,130.904247,180017,47.003
OL10050,-12.426729,130.903248,180018,47.113
OL10050,-12.426532,130.901017,180019,47.356
OL10050,-12.426367,130.898792,180020,47.599
OL10050,-12.426215,130.896771,180021,47.819
OL10050,-12.426104,130.895299,180022,47.980
OL10050,-12.426044,130.894488,180023,48.068
OL10050,-12.426025,130.894242,180024,48.095
OL10050,-12.425995,130.893857,180025,48.137
OL10050,-12.425960,130.893389,180026,48.188
OL10050,-12.425469,130.886969,180027,48.889
OL10050,-12.425463,130.886881,180028,48.898
OL10050,-12.425440,130.886586,180029,48.930
OL10050,-12.425438,130.886556,180030,48.934
OL10050,-12.425435,130.886523,180031,48.937
OL10050,-12.425416,130.886266,180032,48.965
OL10050,-12.425411,130.886203,180033,48.972
OL10050,-12.425358,130.885531,180034,49.045
OL10050,-12.425219,130.883515,180035,49.265
OL10050,-12.425192,130.882646,180036,49.360
OL10050,-12.425219,130.881196,180037,49.517
OL10050,-12.425284,130.876785,180038,49.997
OL10050,-12.425288,130.876565,180039,50.021
OL10050,-12.425293,130.876243,180040,50.056
OL10050,-12.425299,130.875862,180041,50.097
OL10050,-12.425309,130.875143,180042,50.176
OL10050,-12.425319,130.874548,180043,50.240
OL10050,-12.425324,130.874223,180044,50.276
OL10050,-12.425334,130.873565,180045,50.347
OL10050,-12.425346,130.872781,180046,50.433
OL10050,-12.425351,130.872477,180047,50.466
OL10050,-12.425359,130.872235,180048,50.492
OL10050,-12.425367,130.871595,180049,50.562
OL10050,-12.425375,130.870937,180050,50.633
OL10050,-12.425384,130.870590,180051,50.671
OL10050,-12.425384,130.870568,180052,50.673
OL10050,-12.425385,130.870534,180053,50.677
OL10050,-12.425387,130.870376,180054,50.694
OL10050,-12.425394,130.869680,180055,50.770
OL10050,-12.425394,130.869650,180056,50.773
OL10050,-12.425400,130.869188,180057,50.823
OL10050,-12.425404,130.868896,180058,50.855
OL10050,-12.425406,130.868776,180059,50.868
OL10050,-12.425423,130.868438,180060,50.905
OL10050,-12.425453,130.868168,180061,50.934
OL10050,-12.425470,130.868047,180062,50.948
OL10050,-12.425490,130.867910,180063,50.963
OL10050,-12.425546,130.867599,180064,50.997
OL10050,-12.425601,130.867348,180065,51.025
OL10050,-12.425643,130.867162,180066,51.046
OL10050,-12.425684,130.866999,180067,51.064
OL10050,-12.425727,130.866854,180068,51.081
OL10050,-12.425802,130.866630,180069,51.106
OL10050,-12.425901,130.866363,180070,51.137
OL10050,-12.426257,130.865540,180071,51.235
OL10050,-12.426282,130.865477,180072,51.242
OL10050,-12.426331,130.865329,180073,51.259
OL10050,-12.426394,130.865141,180074,51.281
OL10050,-12.426489,130.864779,180075,51.322
OL10050,-12.426561,130.864426,180076,51.361
OL10050,-12.426615,130.864013,180077,51.406
OL10050,-12.426629,130.863913,180078,51.417
OL10050,-12.426635,130.863868,180079,51.422
OL10050,-12.426668,130.863651,180080,51.446
OL10050,-12.426690,130.863474,180081,51.465
OL10050,-12.426751,130.863110,180082,51.506
OL10050,-12.426816,130.862860,180083,51.534
OL10050,-12.426902,130.862563,180084,51.567
OL10050,-12.426991,130.862320,180085,51.596
OL10050,-12.427879,130.860416,180086,51.825
OL10050,-12.429173,130.857540,180087,52.169
OL10050,-12.429359,130.857138,180088,52.217
OL10050,-12.429394,130.857064,180089,52.226
OL10050,-12.429430,130.856989,180090,52.235
OL10050,-12.429515,130.856808,180091,52.257
OL10050,-12.429634,130.856544,180092,52.288
OL10050,-12.430055,130.855657,180093,52.395
OL10050,-12.430219,130.855308,180094,52.437
OL10050,-12.430316,130.855110,180095,52.461
OL10050,-12.430440,130.854860,180096,52.492
OL10050,-12.430643,130.854481,180097,52.539
OL10050,-12.430734,130.854300,180098,52.561
OL10050,-12.431172,130.853351,180099,52.675
OL10050,-12.432616,130.850175,180100,53.056
OL10050,-12.433057,130.849194,180101,53.173
OL10050,-12.433081,130.849138,180102,53.179
OL10050,-12.433102,130.849091,180103,53.185
OL10050,-12.433136,130.849015,180104,53.194
OL10050,-12.433192,130.848884,180105,53.210
OL10050,-12.433274,130.848700,180106,53.232
OL10050,-12.433291,130.848676,180107,53.235
